/home/gst2d/localstorage/public/coms7900-data/binary/bdatafile00501.bin
         10000000928	         0	         1	        13
         10000000929	         0	         2	         8
         10000000930	         0	         0	         6
         10000000931	         0	         0	         8
         10000000932	         0	         4	        12
         10000000933	         0	         0	         6
         10000000934	         0	         1	         7
         10000000935	         0	         2	        17
         10000000936	         0	         2	         5
         10000000937	         0	       206	       393
         10000000938	         0	         2	        15
         10000000939	         0	         1	        10
         10000000940	         0	         4	        32
         10000000941	         0	         0	         7
         10000000942	         3	       285	       361
         10000000943	         0	         1	        15
         10000000944	         0	         0	         4
         10000000945	         0	         4	        30
         10000000946	         0	         1	        41
         10000000947	         0	         1	         6
         10000000948	         0	         0	         4
         10000000949	         0	         3	        18
         10000000950	         0	         3	        21
         10000000951	         0	         0	        11
         10000000952	         0	        10	        62
         10000000953	         1	        82	       386
         10000000954	         0	         0	         0
         10000000955	         0	         0	         0
         10000000956	         0	         0	         3
         10000000957	         0	        21	        98
         10000000958	         0	         9	        77
         10000000959	         0	         1	         7
         10000000960	         0	         0	         0
         10000000961	         0	        18	        88
         10000000962	         0	         6	        50
         10000000963	         0	         0	        15
         10000000964	         0	         0	         5
         10000000965	         0	         4	        25
         10000000966	         0	         0	        14
         10000000967	         0	         0	         9
         10000000968	         0	         0	         0
         10000000969	         0	         1	        19
         10000000970	         0	         0	         2
         10000000971	         0	         0	         0
         10000000972	         0	         1	        22
         10000000973	         0	         0	         3
         10000000974	         0	       154	       394
         10000000975	         0	        12	        50
         10000000976	         0	         0	        12
         10000000977	         0	         4	        38
         10000000978	         0	         0	         0
         10000000979	         0	         4	        22
         10000000980	         0	         0	         0
         10000000981	         0	         7	        31
         10000000982	         0	         1	        12
         10000000983	         0	         0	         0
         10000000984	         0	         1	        20
         10000000985	         0	         4	        39
         10000000986	         0	         1	         2
         10000000987	         0	         2	         8
         10000000988	         0	         2	         6
         10000000989	         0	         0	         1
         10000000990	         0	         0	         6
         10000000991	         0	        20	       145
         10000000992	         0	         0	         7
         10000000993	         0	        11	        80
         10000000994	         0	         2	         7
         10000000995	         4	       227	       407
         10000000996	         1	       241	       363
         10000000997	         0	         1	        20
         10000000998	         0	         0	         0
         10000000999	         0	         0	         9
         10000001000	         0	         5	        39
